X-location,Y-location,X-location,Y-location,Distance,Bearing,Angle,Abs Angle
37624.0,17401.0,210.85,21.8,,,,
37624.0,17402.0,210.85,21.825,0.025,180.0,,
37625.0,17403.0,210.875,21.85,0.0353553390593,225.28795432,45.2879543197,45.2879543197
37626.0,17405.0,210.9,21.9,0.0559016994375,206.680125324,-18.6078289954,18.6078289954
37626.0,17406.0,210.9,21.925,0.025,180.0,-26.6801253243,26.6801253243
37118.0,17331.0,198.2,20.05,12.8376643125,81.600611281,-98.399388719,98.399388719
37050.0,17340.0,196.5,20.275,1.71482506396,97.5310945299,15.9304832488,15.9304832488
36851.0,17349.0,191.525,20.5,4.98008534063,92.5865546979,-4.94453983195,4.94453983195
36510.0,17466.0,183.0,23.425,9.01283806578,108.935967192,16.3494124937,16.3494124937
36358.0,17482.0,179.2,23.825,3.82099463491,96.0052068346,-12.9307603571,12.9307603571
36236.0,17499.0,176.15,24.25,3.07946829826,97.9280820158,1.92287518127,1.92287518127
36237.0,17499.0,176.175,24.25,0.025,270.572863162,172.644781146,172.644781146
36097.0,17263.0,172.675,18.35,6.86002915446,30.6762406495,120.103377488,120.103377488
35826.0,16980.0,165.9,11.275,9.79572610887,43.758155861,13.0819152114,13.0819152114
35619.0,16994.0,160.725,11.625,5.18682224488,93.8663565047,50.1082006437,50.1082006437
35469.0,17108.0,156.975,14.475,4.71009554043,127.232368112,33.3660116069,33.3660116069
35439.0,17153.0,156.225,15.6,1.3520817283,146.304026618,19.0716585062,19.0716585062
35400.0,16965.0,155.25,10.9,4.80006510373,11.7190028844,-134.585023733,134.585023733
35401.0,16965.0,155.275,10.9,0.025,270.572863162,-101.146139723,101.146139723
35399.0,16770.0,155.225,6.025,4.87525640351,0.587598781431,90.0147356196,90.0147356196
35132.0,16529.0,148.55,0.0,8.99201034252,47.9287626486,47.3411638672,47.3411638672
34654.0,16750.0,136.6,5.525,13.1654139699,114.812092487,66.8833298382,66.8833298382
34656.0,16916.0,136.65,9.675,4.15030119389,180.690319362,65.8782268756,65.8782268756
34656.0,16916.0,136.65,9.675,0.0,180.690319362,0.0,0.0
34656.0,16916.0,136.65,9.675,0.0,180.690319362,0.0,0.0
34651.0,16981.0,136.525,11.3,1.6298006013,175.600616758,-5.0897026045,5.0897026045
34651.0,16981.0,136.525,11.3,0.0,175.600616758,0.0,0.0
34651.0,16981.0,136.525,11.3,0.0,175.600616758,0.0,0.0
34650.0,16984.0,136.5,11.375,0.0790569415042,161.507567392,-14.0930493655,14.0930493655
34651.0,16985.0,136.525,11.4,0.0353553390593,225.28795432,63.7803869273,63.7803869273
34650.0,16985.0,136.5,11.4,0.025,89.4271368382,-135.860817481,135.860817481
34592.0,17074.0,135.05,13.625,2.65577201582,146.905327121,57.4781902827,57.4781902827
34359.0,17145.0,129.225,15.4,6.08943757666,106.944769448,-39.9605576732,39.9605576732
34082.0,17409.0,122.3,22.0,9.56637993182,133.622348593,26.6775791457,26.6775791457
34119.0,17616.0,123.225,27.175,5.25701911733,190.1347393,56.5123907069,56.5123907069
34119.0,17615.0,123.225,27.15,0.025,0.0,169.8652607,169.8652607
34119.0,17615.0,123.225,27.15,0.0,0.0,0.0,0.0
34338.0,17736.0,128.7,30.175,6.2550979209,241.080904567,-118.919095433,118.919095433
34646.0,17881.0,136.4,33.8,8.51061836766,244.791495795,3.71059122847,3.71059122847
34701.0,18048.0,137.775,37.975,4.39559438529,198.229884605,-46.5616111905,46.5616111905
34685.0,18156.0,137.375,40.675,2.72946881279,171.572254719,-26.6576298853,26.6576298853
34655.0,18244.0,136.625,42.875,2.32432785983,161.173285361,-10.3989693585,10.3989693585
34611.0,18348.0,135.525,45.475,2.8231188427,157.065903074,-4.10738228732,4.10738228732
34611.0,18348.0,135.525,45.475,0.0,157.065903074,0.0,0.0
34584.0,18399.0,134.85,46.75,1.44265380463,152.098059086,-4.9678439876,4.9678439876
34584.0,18400.0,134.85,46.775,0.025,180.0,27.901940914,27.901940914
34584.0,18400.0,134.85,46.775,0.0,180.0,0.0,0.0
34483.0,18471.0,132.325,48.55,3.08646237625,125.10223612,-54.8977638797,54.8977638797
34374.0,18523.0,129.6,49.85,3.01920933358,115.499802892,-9.60243322799,9.60243322799
