X-location,Y-location,X-location,Y-location,Distance,Bearing,Angle,Abs Angle
20522.0,19489.0,0.0,43.35,,,,
21499.0,19328.0,24.425,39.325,24.7544187975,279.358184012,,
22191.0,19253.0,41.725,37.45,17.4013110138,276.186405614,-3.17177839733,3.17177839733
22191.0,19253.0,41.725,37.45,0.0,276.186405614,0.0,0.0
22371.0,19281.0,46.225,38.15,4.55411901469,261.161361916,-15.0250436989,15.0250436989
22790.0,19005.0,56.7,31.25,12.5433498317,303.374250308,42.2128883927,42.2128883927
23479.0,18435.0,73.925,17.0,22.3553824615,309.600926512,6.22667620383,6.22667620383
24358.0,18235.0,95.9,12.0,22.536650705,282.818906509,-26.7820200028,26.7820200028
25029.0,18185.0,112.675,10.75,16.8215078099,274.262333004,-8.55657350541,8.55657350541
25633.0,18131.0,127.775,9.4,15.1602275709,275.109756726,0.847423722124,0.847423722124
26274.0,17980.0,143.8,5.625,16.4636341675,283.25624737,8.14649064409,8.14649064409
26971.0,17989.0,161.225,5.85,17.4264525937,269.261107681,-13.9951396889,13.9951396889
27559.0,17853.0,175.925,2.45,15.0880747612,283.023939586,13.7628319044,13.7628319044
28171.0,17755.0,191.225,0.0,15.4949185219,279.09842393,-3.92551565566,3.92551565566
28610.0,17939.0,202.2,4.6,11.9000262605,247.26093289,-31.8374910401,31.8374910401
28961.0,18005.0,210.975,6.25,8.92878071183,259.352423989,12.0914910995,12.0914910995
29481.0,18082.0,223.975,8.175,13.1417512151,261.578171382,2.22574739261,2.22574739261
