X-location,Y-location,X-location,Y-location,Distance,Bearing,Angle,Abs Angle
20086.0,12307.0,189.9,0.0,,,,
19902.0,12478.0,185.3,4.275,6.27977905662,132.901071162,,
19702.0,12602.0,180.3,7.375,5.88302643203,121.79679428,-11.1042768823,11.1042768823
19446.0,12755.0,173.9,11.2,7.45591208371,120.863214941,-0.933579338927,0.933579338927
19108.0,12837.0,165.45,13.25,8.69511357028,103.635032355,-17.2281825853,17.2281825853
18825.0,13096.0,158.375,19.725,9.5906855855,132.463431827,28.8283994713,28.8283994713
18510.0,13327.0,150.5,25.5,9.76556449981,126.252609501,-6.21082232518,6.21082232518
18054.0,13643.0,139.1,33.4,13.8697512595,124.720384646,-1.53222485546,1.53222485546
17736.0,13890.0,131.15,39.575,10.0664355658,127.836375741,3.11599109519,3.11599109519
17307.0,14190.0,120.425,47.075,13.0872313726,124.964177335,-2.87219840632,2.87219840632
16929.0,14563.0,110.975,56.4,13.276224049,134.617736076,9.65355874069,9.65355874069
16573.0,14852.0,102.075,63.625,11.4634473436,129.068601257,-5.54913481895,5.54913481895
16262.0,15153.0,94.3,71.15,10.8201779098,134.062887693,4.99428643625,4.99428643625
15914.0,15579.0,85.6,81.8,13.7518180616,140.753873208,6.6909855152,6.6909855152
15676.0,16026.0,79.65,92.975,12.6602971924,151.966889649,11.2130164413,11.2130164413
15380.0,16281.0,72.25,99.35,9.76732435214,130.743301564,-21.2235880851,21.2235880851
15070.0,16533.0,64.5,105.65,9.98761733348,129.106616517,-1.63668504702,1.63668504702
14735.0,16889.0,56.125,114.55,12.2209093361,136.739885466,7.6332689492,7.6332689492
14412.0,17155.0,48.05,121.2,10.4607898841,129.47136015,-7.26852531687,7.26852531687
14163.0,17471.0,41.825,129.1,10.0578638388,141.76187119,12.2905110403,12.2905110403
13887.0,17856.0,34.925,138.725,11.8427456698,144.363165289,2.60129409942,2.60129409942
13616.0,18325.0,28.15,150.45,13.5416487179,149.979042694,5.61587740423,5.61587740423
13371.0,18702.0,22.025,159.875,11.2403847799,146.98075241,-2.99829028335,2.99829028335
13167.0,19145.0,16.925,170.95,12.1928513892,155.273577366,8.29282495603,8.29282495603
12971.0,19557.0,12.025,181.25,11.4061386981,154.557690549,-0.715886817681,0.715886817681
12818.0,19879.0,8.2,189.3,8.9125262973,154.584312052,0.026621503594,0.026621503594
12699.0,20270.0,5.225,199.075,10.2176929881,163.072064455,8.48775240305,8.48775240305
12647.0,20573.0,3.925,206.65,7.68574166883,170.261601362,7.18953690652,7.18953690652
12535.0,20918.0,1.125,215.275,9.06811033237,162.014113563,-8.24748779832,8.24748779832
12490.0,21185.0,0.0,221.95,6.76913953173,170.432954236,8.41884067267,8.41884067267
