X-location,Y-location,X-location,Y-location,Distance,Bearing,Angle,Abs Angle
22032.0,15128.0,329.1,260.775,,,,
22039.0,14911.0,329.275,255.35,5.42782184674,358.152473254,,
22110.0,14518.0,331.05,245.525,9.98404977952,349.759560919,-8.39291233514,8.39291233514
22089.0,14402.0,330.525,242.625,2.94713844263,10.2605176496,20.5009567309,20.5009567309
21701.0,14109.0,320.825,235.3,12.1550658164,52.9406568602,42.6801392105,42.6801392105
21368.0,13766.0,312.5,226.725,11.9514120505,44.1516935695,-8.78896329066,8.78896329066
21133.0,13555.0,306.625,221.45,7.89564753519,48.0789008962,3.92720732669,3.92720732669
20814.0,13352.0,298.65,216.375,9.45284348754,57.527577914,9.44867701775,9.44867701775
20244.0,13274.0,284.4,214.425,14.3828022304,82.2070046492,24.6794267353,24.6794267353
19752.0,13364.0,272.1,216.675,12.5040993278,100.365128493,18.1581238437,18.1581238437
18955.0,13866.0,252.175,229.225,23.5479961993,122.204702871,21.8395743784,21.8395743784
18167.0,13874.0,232.475,229.425,19.7010152023,90.5808604994,-31.6238423719,31.6238423719
17215.0,14309.0,208.675,240.3,26.166880307,114.556661086,23.9758005871,23.9758005871
17027.0,14287.0,203.975,239.75,4.73207142803,83.3225948737,-31.2340662128,31.2340662128
16996.0,14181.0,203.2,237.1,2.76100072438,16.3002660046,-67.0223288691,67.0223288691
17105.0,13909.0,205.925,230.3,7.32568256206,338.16299027,-38.1372757342,38.1372757342
16999.0,13643.0,203.275,223.65,7.15856130797,21.7263735864,43.5633833159,43.5633833159
16725.0,13565.0,196.425,221.7,7.12214855223,74.1079838392,52.3816102528,52.3816102528
16416.0,13909.0,188.7,230.3,11.5600875862,138.067184395,63.9592005555,63.9592005555
16466.0,14733.0,189.95,250.9,20.6378899115,183.472472954,45.4052885592,45.4052885592
16428.0,15033.0,189.0,258.4,7.55992724833,172.780734974,-10.6917379798,10.6917379798
15981.0,15243.0,177.825,263.65,12.346786019,115.162970167,-57.6177648068,57.6177648068
15518.0,15380.0,166.25,267.075,12.0710914999,106.482092141,-8.68087802613,8.68087802613
15476.0,15782.0,165.2,277.125,10.1047018759,174.035360556,67.5532684151,67.5532684151
15633.0,16266.0,169.125,289.225,12.7206770653,197.972397265,23.9370367085,23.9370367085
15416.0,16572.0,163.7,296.875,9.37833274095,144.656714415,-53.3156828501,53.3156828501
15225.0,16763.0,158.925,301.65,6.75286976033,134.99846206,-9.65825235465,9.65825235465
15023.0,16886.0,153.875,304.725,5.91253964046,121.335571507,-13.662890553,13.662890553
14778.0,16695.0,147.75,299.95,7.76635371329,52.0589013706,-69.2766701364,69.2766701364
14430.0,16232.0,139.05,288.375,14.4800077693,36.9286878351,-15.1302135355,15.1302135355
14281.0,15388.0,135.325,267.275,21.4262835088,10.0117446803,-26.9169431548,26.9169431548
13708.0,14965.0,121.0,256.7,17.8055117871,53.5639166768,43.5521719965,43.5521719965
13292.0,14852.0,110.6,253.875,10.7768559886,74.8019484589,21.2380317821,21.2380317821
13021.0,14502.0,103.825,245.125,11.0663058425,37.7493464358,-37.0526020232,37.0526020232
12875.0,14079.0,100.175,234.55,11.1871857498,19.0419001731,-18.7074462627,18.7074462627
12584.0,13652.0,92.9,223.875,12.9182525908,34.2737887807,15.2318886076,15.2318886076
12104.0,13348.0,80.9,216.275,14.2042247237,57.6517532653,23.3779644846,23.3779644846
11778.0,13098.0,72.75,210.025,10.2705890776,52.5153793914,-5.13637387387,5.13637387387
11495.0,13225.0,65.675,213.2,7.75475660482,114.167049565,61.6516701734,61.6516701734
11057.0,13519.0,54.725,220.55,13.1880627842,123.86986148,9.70281191556,9.70281191556
10562.0,14004.0,42.35,232.675,17.3250180375,134.414740414,10.5448789336,10.5448789336
9901.0,14030.0,25.825,233.325,16.5377787203,92.2515909782,-42.1631494357,42.1631494357
9192.0,13608.0,8.1,222.775,20.6271211031,59.2381545287,-33.0134364495,33.0134364495
9067.0,14043.0,4.975,233.65,11.3150894826,163.967297476,104.729142947,104.729142947
9057.0,14666.0,4.725,249.225,15.5770062913,179.080388003,15.1130905265,15.1130905265
8868.0,15258.0,0.0,264.025,15.5359462216,162.293670421,-16.7867175821,16.7867175821
8993.0,15639.0,3.125,273.55,10.024532408,198.164295959,35.8706255383,35.8706255383
8963.0,16197.0,2.375,287.5,13.9701467423,176.922486955,-21.2418090042,21.2418090042
9272.0,16581.0,10.1,297.1,12.3221599162,218.823960387,41.9014734324,41.9014734324
9918.0,16563.0,26.25,296.65,16.1562681335,271.59687543,52.7729150432,52.7729150432
10308.0,16508.0,36.0,295.275,9.84647779665,278.028608741,6.43173331095,6.43173331095
10719.0,16455.0,46.275,293.95,10.3600796329,277.349257439,-0.67935130216,0.67935130216
10925.0,16442.0,51.425,293.625,5.16024466474,273.613661979,-3.73559545956,3.73559545956
11243.0,16290.0,59.375,289.825,8.81149817,295.548625145,21.9349631654,21.9349631654
11812.0,16254.0,73.6,288.925,14.2534425666,273.621145139,-21.9274800057,21.9274800057
12424.0,16715.0,88.9,300.45,19.1550417645,233.011097974,-40.6100471653,40.6100471653
13131.0,16881.0,106.575,304.6,18.1556637169,256.787418164,23.7763201903,23.7763201903
13573.0,16980.0,117.625,307.075,11.3237858069,257.376450327,0.589032163078,0.589032163078
14243.0,16843.0,134.375,303.65,17.0965822608,281.55715433,24.1807040032,24.1807040032
14676.0,16397.0,145.2,292.5,15.5403708128,315.847920827,34.2907664966,34.2907664966
15005.0,15856.0,153.425,278.975,15.8296004372,328.69527543,12.8473546032,12.8473546032
15519.0,15085.0,166.275,259.7,23.1656669449,326.310247,-2.38502843004,2.38502843004
16186.0,14846.0,182.95,253.725,17.7131660072,289.714362024,-36.5958849762,36.5958849762
16870.0,14157.0,200.05,236.5,24.2716012039,315.209028802,25.4946667783,25.4946667783
17276.0,14064.0,210.2,234.175,10.412882646,282.903097579,-32.3059312233,32.3059312233
17704.0,13942.0,220.9,231.125,11.1262077996,285.911203642,3.00810606317,3.00810606317
18198.0,13787.0,233.25,227.25,12.943651919,287.421035748,1.50983210549,1.50983210549
18743.0,13996.0,246.875,232.475,14.5925066387,249.019843386,-38.4011923617,38.4011923617
19269.0,13936.0,260.025,230.975,13.2352748366,276.50851787,27.4886744846,27.4886744846
19558.0,13957.0,267.25,231.5,7.244049282,265.845988054,-10.662529816,10.662529816
19897.0,13944.0,275.725,231.175,8.48122927411,272.197720687,6.3517326326,6.3517326326
20481.0,14028.0,290.325,233.275,14.7502542351,261.815994345,-10.3817263423,10.3817263423
20886.0,13743.0,300.45,226.15,12.3806805144,305.135092872,43.3190985276,43.3190985276
21122.0,13263.0,306.35,214.15,13.3719856416,333.818642978,28.6835501055,28.6835501055
21375.0,12675.0,312.675,199.45,16.0029880022,336.719472781,2.90082980283,2.90082980283
21950.0,12338.0,327.05,191.025,16.6619701716,300.374702543,-36.3447702375,36.3447702375
22416.0,12185.0,338.7,187.2,12.2618565071,288.177411484,-12.1972910595,12.1972910595
22502.0,11941.0,340.85,181.1,6.46780488265,340.585254304,52.4078428201,52.4078428201
22549.0,11453.0,342.025,168.9,12.2564523823,354.498834213,13.9135799092,13.9135799092
22102.0,10919.0,330.85,155.55,17.4098571218,39.9314875035,45.4326532905,45.4326532905
22005.0,10263.0,328.425,139.15,16.5783179183,8.41102218046,-31.5204653231,31.5204653231
22428.0,9643.0,339.0,123.65,18.7638115797,325.696322639,-42.7146995418,42.7146995418
22758.0,9188.0,347.25,112.275,14.0518014859,324.048140108,-1.64818253052,1.64818253052
22840.0,8569.0,349.3,96.8,15.6101929841,352.453980245,28.4058401364,28.4058401364
22975.0,8161.0,352.675,86.6,10.7438645282,341.691935056,-10.7620451884,10.7620451884
23529.0,7900.0,366.525,80.075,15.3100661331,295.226813511,-46.4651215454,46.4651215454
23996.0,7816.0,378.2,77.975,11.8623616957,280.197964272,-15.0288492389,15.0288492389
24222.0,7130.0,383.85,60.825,18.056716202,341.765968912,61.5680046405,61.5680046405
24042.0,6691.0,379.35,49.85,11.861729427,22.2943071923,40.5283382801,40.5283382801
24369.0,6199.0,387.525,37.55,14.7689073733,326.391139157,-55.9031680356,55.9031680356
24539.0,5795.0,391.775,27.45,10.9577598076,337.179515204,10.7883760476,10.7883760476
24655.0,5176.0,394.675,11.975,15.7443839194,349.386092073,12.2065768683,12.2065768683
24304.0,5011.0,385.9,7.85,9.69619770838,64.8211824128,75.43509034,75.43509034
24082.0,4998.0,380.35,7.525,5.55950762208,86.6461700547,21.8249876419,21.8249876419
23619.0,5089.0,368.775,9.8,11.7964507374,101.118165421,14.4719953664,14.4719953664
23037.0,5134.0,354.225,10.925,14.593427459,94.4202385209,-6.69792690012,6.69792690012
22599.0,4933.0,343.275,5.9,12.0479510706,65.3483899205,-29.0718486004,29.0718486004
22022.0,4697.0,328.85,0.0,15.5849486685,67.7540495282,2.40565960776,2.40565960776
21555.0,4776.0,317.175,1.975,11.8408720118,99.6002734993,31.846223971,31.846223971
21310.0,5288.0,311.05,14.775,14.1899832629,154.427699449,54.8274259494,54.8274259494
20843.0,5663.0,299.375,24.15,14.9731843641,128.76360054,-25.6640989088,25.6640989088
20323.0,5922.0,286.375,30.625,14.5232787276,116.475899543,-12.2877009964,12.2877009964
19782.0,6103.0,272.85,35.15,14.261881012,108.497456757,-7.9784427866,7.9784427866
19217.0,6345.0,258.725,41.2,15.366135656,113.185437116,4.68798035966,4.68798035966
18679.0,6806.0,245.275,52.725,17.7123720885,130.591867265,17.4064301482,17.4064301482
18288.0,7329.0,235.5,65.8,16.3250191424,143.21728822,12.6254209555,12.6254209555
17991.0,7815.0,228.075,77.95,14.2391405991,148.569883274,5.35259505363,5.35259505363
17760.0,8389.0,222.3,92.3,15.4684558053,158.077857167,9.50797389324,9.50797389324
17851.0,8898.0,224.575,105.025,12.9267648698,190.136562685,32.058705518,32.058705518
17965.0,9342.0,227.425,116.125,11.4600392669,194.400344316,4.2637816306,4.2637816306
18196.0,9760.0,233.2,126.575,11.9395613404,208.92703056,14.5266862442,14.5266862442
18501.0,10311.0,240.825,140.35,15.7445625535,208.966704373,0.039673812637,0.039673812637
18560.0,10920.0,242.3,155.575,15.296282228,185.533648537,-23.4330558354,23.4330558354
18674.0,11533.0,245.15,170.9,15.5877556114,190.535158685,5.00151014823,5.00151014823
18629.0,12086.0,244.025,184.725,13.8706975311,175.347757554,-15.1874011315,15.1874011315
18455.0,12223.0,239.675,188.15,5.53652643812,128.213274097,-47.1344834564,47.1344834564
18339.0,12233.0,236.775,188.4,2.91075591557,94.9221351942,-33.2911389033,33.2911389033
18098.0,12148.0,230.75,186.275,6.38875966053,70.570347089,-24.3517881052,24.3517881052
17874.0,12437.0,225.15,193.5,9.14115009176,142.220227412,71.6498803226,71.6498803226
18377.0,12853.0,237.725,203.9,16.318413679,230.408685527,88.1884581153,88.1884581153
18979.0,13122.0,252.775,210.625,16.4841780202,245.923662783,15.5149772559,15.5149772559
19133.0,13881.0,256.625,229.6,19.3616405555,191.469687132,-54.4539756511,54.4539756511
19060.0,14565.0,254.8,246.7,17.1971109492,173.90806539,-17.5616217412,17.5616217412
18860.0,15368.0,249.8,266.775,20.6882968124,166.013954667,-7.89411072312,7.89411072312
18809.0,15576.0,248.525,271.975,5.35402885685,166.222656515,0.208701847691,0.208701847691
18809.0,15576.0,248.525,271.975,0.0,166.222656515,0.0,0.0
18809.0,15575.0,248.525,271.95,0.025,0.0,-166.222656515,166.222656515
18809.0,15576.0,248.525,271.975,0.025,180.0,-180.0,180.0
18342.0,15647.0,236.85,273.75,11.8091595806,98.6434533703,-81.3565466297,81.3565466297
18115.0,15619.0,231.175,273.05,5.71800883175,82.9657818362,-15.6776715342,15.6776715342
17919.0,15538.0,226.275,271.025,5.30194539768,67.5439502922,-15.4218315439,15.4218315439
