X-location,Y-location,X-location,Y-location,Distance,Bearing,Angle,Abs Angle
22180.0,15783.0,0.0,55.0,,,,
22752.0,16137.0,14.3,63.85,16.8170300588,238.248190679,,
23368.0,16320.0,29.7,68.425,16.0651991896,253.455394608,15.2072039288,15.2072039288
23882.0,16510.0,42.55,73.175,13.699817517,249.714216472,-3.74117813621,3.74117813621
24185.0,16333.0,50.125,68.75,8.77275612336,300.293055499,50.5788390268,50.5788390268
24518.0,16062.0,58.45,61.975,10.7334174427,309.14016455,8.84710905167,8.84710905167
24830.0,15733.0,66.25,53.75,11.3353705277,316.520021532,7.37985698135,7.37985698135
25600.0,15532.0,85.5,48.725,19.895052777,284.630593832,-31.8894276999,31.8894276999
26534.0,16075.0,108.85,62.3,27.0093155226,239.828055215,-44.8025386167,44.8025386167
27350.0,16073.0,129.25,62.25,20.4000612744,270.1410568,30.3130015852,30.3130015852
27762.0,15887.0,139.55,57.6,11.3009955314,294.298196359,24.1571395591,24.1571395591
27885.0,15494.0,142.625,47.775,10.2949623603,342.621475878,48.3232795185,48.3232795185
27874.0,15395.0,142.35,45.3,2.49023091299,6.33956195588,23.718086078,23.718086078
28040.0,15165.0,146.5,39.55,7.09119171931,324.181693819,-42.1578681373,42.1578681373
28305.0,15082.0,153.125,37.475,6.94235190695,287.392857548,-36.7888362702,36.7888362702
28464.0,14551.0,157.1,24.2,13.8573536435,343.33074051,55.937882962,55.937882962
28565.0,14062.0,159.625,11.975,12.4830384923,348.330226766,4.99948625598,4.99948625598
29000.0,13904.0,170.5,8.025,11.5701393682,289.963056923,-58.3671698432,58.3671698432
29874.0,14539.0,192.35,23.9,27.0081122073,234.00039614,-55.962660783,55.962660783
30039.0,14888.0,196.475,32.625,9.65097145369,205.304474062,-28.6959220778,28.6959220778
30344.0,15371.0,204.1,44.7,14.2809751068,212.271743784,6.96726972165,6.96726972165
31174.0,15426.0,224.85,46.075,20.7955073273,266.209594424,53.93785064,53.93785064
31633.0,15321.0,236.325,43.45,11.7714166522,282.886290459,16.6766960348,16.6766960348
32103.0,14987.0,248.075,35.1,14.4147493908,305.399823117,22.5135326577,22.5135326577
32292.0,14700.0,252.8,27.925,8.59105639604,326.634522798,21.2346996817,21.2346996817
32324.0,14495.0,253.6,22.8,5.18706323463,351.128285395,24.4937625968,24.4937625968
32308.0,14326.0,253.2,18.575,4.24389267065,5.40801862198,14.2797332269,14.2797332269
32183.0,14082.0,250.075,12.475,6.85387664027,27.1249103045,21.7168916825,21.7168916825
32034.0,13867.0,246.35,7.1,6.5395909658,34.7216411503,7.5967308458,7.5967308458
31870.0,13675.0,242.25,2.3,6.31268564083,40.5014089089,5.77976775861,5.77976775861
31776.0,13583.0,239.9,0.0,3.28823660949,45.6129854205,5.11157651156,5.11157651156
31777.0,13583.0,239.925,0.0,0.025,270.572863162,-135.040122259,135.040122259
31776.0,13585.0,239.9,0.05,0.0559016994375,153.319874676,-117.252988486,117.252988486
31777.0,13586.0,239.925,0.075,0.0353553390593,225.28795432,71.9680796439,71.9680796439
