X-location,Y-location,X-location,Y-location,Distance,Bearing,Angle,Abs Angle
19583.0,20084.0,0.0,16.325,,,,
20243.0,20093.0,16.5,16.55,16.5015340196,269.219685656,,
21020.0,19953.0,35.925,13.05,19.7377968629,280.214619802,10.9949341466,10.9949341466
21747.0,19706.0,54.1,6.875,19.1953444877,288.765962595,8.55134279296,8.55134279296
22297.0,19514.0,67.85,2.075,14.5637392177,289.244499146,0.478536550745,0.478536550745
22548.0,19431.0,74.125,0.0,6.60917922287,288.299874951,-0.944624194892,0.944624194892
22753.0,19678.0,79.25,6.175,8.0247274097,219.692473176,-68.6074017752,68.6074017752
23416.0,20160.0,95.825,18.225,20.492269884,233.983515783,14.2910426068,14.2910426068
23798.0,20450.0,105.375,25.475,11.9902043352,232.796598137,-1.18691764585,1.18691764585
24001.0,20676.0,110.45,31.125,7.59461157664,221.932432179,-10.8641659578,10.8641659578
24436.0,20597.0,121.325,29.15,11.052884239,280.294462932,58.3620307531,58.3620307531
24960.0,20419.0,134.425,24.7,13.8351906384,288.763269847,8.46880691527,8.46880691527
25740.0,20439.0,153.925,25.2,19.5064092031,268.532008144,-20.2312617032,20.2312617032
26330.0,20387.0,168.675,23.9,14.8071773137,275.037674573,6.50566642874,6.50566642874
27093.0,20594.0,187.75,29.075,19.764519979,254.821919622,-20.2157549512,20.2157549512
27753.0,20727.0,204.25,32.4,16.8316851503,258.607519668,3.78560004582,3.78560004582
28317.0,21015.0,218.35,39.6,15.8319297624,242.950261946,-15.6572577217,15.6572577217
29095.0,20950.0,237.8,37.975,19.5177643443,274.776490344,31.8262283979,31.8262283979
29616.0,20885.0,250.825,36.35,13.1259761542,277.112493705,2.33600336082,2.33600336082
30351.0,21002.0,269.2,39.275,18.6063497226,260.956162118,-16.1563315871,16.1563315871
