X-location,Y-location,X-location,Y-location,Distance,Bearing,Angle,Abs Angle
28155.0,9761.0,224.925,5.575,,,,
27740.0,9584.0,214.55,1.15,11.2792397793,66.9003486107,,
27256.0,9538.0,202.45,0.0,12.154525906,84.5697393283,17.6693907176,17.6693907176
26747.0,9759.0,189.725,5.525,13.8726799862,113.468743623,28.8990042946,28.8990042946
26147.0,9741.0,174.725,5.075,15.0067484819,88.2807624954,-25.1879811275,25.1879811275
25709.0,9733.0,163.775,4.875,10.9518263317,88.9523855417,0.671623046346,0.671623046346
25361.0,9726.0,155.075,4.7,8.70175987947,88.8460833699,-0.106302171833,0.106302171833
24694.0,9629.0,138.4,2.275,16.8504080069,81.7248644666,-7.12121890327,7.12121890327
23946.0,9683.0,119.7,3.625,18.7486666193,94.1283283221,12.4034638554,12.4034638554
23492.0,9875.0,108.35,8.425,12.3232503829,112.922738701,18.7944103785,18.7944103785
23095.0,10080.0,98.425,13.55,11.170105192,117.309407449,4.38666874898,4.38666874898
21957.0,10223.0,69.975,17.125,28.6737358047,97.1616276085,-20.147779841,20.147779841
20785.0,10543.0,40.675,25.125,30.3725204749,105.271145754,8.10951814558,8.10951814558
19934.0,10722.0,19.4,29.6,21.7405439214,101.877767417,-3.39337833677,3.39337833677
19158.0,10671.0,0.0,28.325,19.4418524066,86.2391721169,-15.6385953004,15.6385953004
