X-location,Y-location,X-location,Y-location,Distance,Bearing,Angle,Abs Angle
22480.0,15001.0,28.125,187.75,,,,
23311.0,15048.0,48.9,188.925,20.8082015081,266.76365378,,
23720.0,14533.0,59.125,176.05,16.44129709,321.544793467,54.7811396871,54.7811396871
23232.0,13894.0,46.925,160.075,20.1007618015,37.36832795,75.823534483,75.823534483
22884.0,13308.0,38.225,145.425,17.0385592114,30.7038371169,-6.66449083317,6.66449083317
22421.0,12831.0,26.65,133.5,16.6188522468,44.1461586675,13.4423215506,13.4423215506
22133.0,12575.0,19.45,127.1,9.63327566303,48.3653901945,4.21923152708,4.21923152708
21661.0,11901.0,7.65,110.25,20.5709139321,35.0030592976,-13.3623308969,13.3623308969
21355.0,11248.0,0.0,93.925,18.0285364076,25.1077745808,-9.8952847168,9.8952847168
21902.0,10927.0,13.675,85.9,15.8557954704,300.406728997,-84.7010455838,84.7010455838
22502.0,10703.0,28.675,80.3,16.0112460477,290.473058903,-9.93367009374,9.93367009374
23107.0,10430.0,43.8,73.475,16.593560498,294.287516024,3.81445712028,3.81445712028
23587.0,10302.0,55.8,70.275,12.419339757,284.93246818,-9.35504784327,9.35504784327
23814.0,10347.0,61.475,71.4,5.78543429658,258.789674098,-26.1427940822,26.1427940822
24502.0,9961.0,78.675,61.75,19.7221322377,299.295034187,40.5053600886,40.5053600886
25233.0,9628.0,96.95,53.425,20.0818637083,294.491773574,-4.80326061245,4.80326061245
25603.0,9342.0,106.2,46.275,11.6912360339,307.703979017,13.212205443,13.212205443
25546.0,8707.0,104.775,30.4,15.938828376,5.12926257463,57.4252835574,57.4252835574
25959.0,7864.0,115.1,9.325,23.4683030916,333.899229106,-31.2300334685,31.2300334685
26776.0,7491.0,135.525,0.0,22.4529786443,294.539515119,-39.3597139873,39.3597139873
28007.0,7853.0,166.3,9.05,32.078078574,253.613470176,-40.926044943,40.926044943
28793.0,7695.0,185.95,5.1,20.0430786058,281.366629084,27.7531589085,27.7531589085
29596.0,8331.0,206.025,21.0,25.6088973796,231.620205818,-49.7464232662,49.7464232662
30106.0,8508.0,218.775,25.425,13.4960410862,250.861280276,19.2410744578,19.2410744578
30107.0,8508.0,218.8,25.425,0.025,270.572863162,19.7115828857,19.7115828857
30107.0,8508.0,218.8,25.425,0.0,270.572863162,0.0,0.0
30487.0,8591.0,228.3,27.5,9.723971668,257.680405313,-12.892457849,12.892457849
31330.0,8506.0,249.375,25.375,21.1818613441,275.758296434,18.0778911212,18.0778911212
31951.0,8079.0,264.9,14.7,18.8409461015,304.513018087,28.7547216529,28.7547216529
32889.0,8052.0,288.35,14.025,23.4597128073,271.649319283,-32.8636988035,32.8636988035
33781.0,7788.0,310.65,7.425,23.2561819738,286.487392317,14.838073034,14.838073034
