X-location,Y-location,X-location,Y-location,Distance,Bearing,Angle,Abs Angle
1194.2,91.5,1.66,2.125,,,,
1185.7,87.2,1.4475,2.0175,0.238143864082,63.1123638928,,
1176.1,79.5,1.2075,1.825,0.307662558658,51.2312249156,-11.8811389772,11.8811389772
1169.5,76.2,1.0425,1.7425,0.184475608144,63.3655950149,12.1343700992,12.1343700992
1163.9,75.0,0.9025,1.7125,0.143178210633,77.807522452,14.4419274372,14.4419274372
1152.3,70.0,0.6125,1.5875,0.315792653493,66.6407069696,-11.1668154824,11.1668154824
1144.7,59.1,0.4225,1.315,0.33219911198,34.8614310268,-31.7792759428,31.7792759428
1142.3,52.4,0.3625,1.1475,0.177922033487,19.6808822974,-15.1805487293,15.1805487293
1145.5,37.2,0.4425,0.7675,0.388329756779,348.11892605,-31.561956247,31.561956247
1147.3,26.5,0.4875,0.5,0.271258640415,350.459610137,2.34068408627,2.34068408627
1147.3,26.5,0.4875,0.5,0.0,350.459610137,0.0,0.0
1147.3,26.5,0.4875,0.5,0.0,350.459610137,0.0,0.0
1147.3,26.5,0.4875,0.5,0.0,350.459610137,0.0,0.0
1147.3,26.5,0.4875,0.5,0.0,350.459610137,0.0,0.0
1147.3,26.5,0.4875,0.5,0.0,350.459610137,0.0,0.0
1147.3,26.5,0.4875,0.5,0.0,350.459610137,0.0,0.0
1136.6,19.7,0.22,0.33,0.316948339639,57.5253915966,67.0657814599,67.0657814599
1130.9,11.7,0.0775,0.13,0.24557330881,35.4360835316,-22.089308065,22.089308065
1127.8,6.5,0.0,0.0,0.151348108677,30.753077621,-4.6830059106,4.6830059106
