X-location,Y-location,X-location,Y-location,Distance,Bearing,Angle,Abs Angle
8789.0,15971.0,0.0,331.5,,,,
9855.0,16628.0,26.65,347.925,31.3050015972,238.353968009,,
10367.0,16877.0,39.45,354.15,14.2334333525,244.066001101,5.7120330919,5.7120330919
11211.0,17285.0,60.55,364.35,23.4360832905,244.200909432,0.134908330749,0.134908330749
11658.0,17626.0,71.725,372.875,14.0554704653,232.662165376,-11.5387440554,11.5387440554
11883.0,17727.0,77.35,375.4,6.16573191114,245.827393094,13.1652277177,13.1652277177
12466.0,18026.0,91.925,382.875,16.3800564712,242.849154316,-2.97823877784,2.97823877784
13192.0,18329.0,110.075,390.45,19.667311077,247.347249648,4.49809533217,4.49809533217
13968.0,18471.0,129.475,394.0,19.7221322377,259.630974046,12.2837243975,12.2837243975
14372.0,18420.0,139.575,392.725,10.1801583976,277.196151387,17.5651773412,17.5651773412
14464.0,18388.0,141.875,391.925,2.43515913238,289.184503685,11.9883522976,11.9883522976
14662.0,18297.0,146.825,389.65,5.44776330249,294.685654357,5.50115067257,5.50115067257
15123.0,17992.0,158.35,382.025,13.819053875,303.48964551,8.80399115262,8.80399115262
15716.0,17695.0,173.175,374.6,16.5804478227,296.604405108,-6.88524040149,6.88524040149
16287.0,17207.0,187.45,362.4,18.7780623335,310.519095194,13.9146900854,13.9146900854
16686.0,16727.0,197.425,350.4,15.6045065606,320.265499965,9.74640477151,9.74640477151
17077.0,15972.0,207.2,331.525,21.2559697497,332.621515425,12.3560154593,12.3560154593
17223.0,15571.0,210.85,321.5,10.668792106,339.994394648,7.37287922372,7.37287922372
17535.0,14957.0,218.65,306.15,17.218086421,333.063257645,-6.93113700354,6.93113700354
17836.0,14339.0,226.175,290.7,17.1851134707,334.031713044,0.968455399166,0.968455399166
17864.0,13840.0,226.875,278.225,12.4946238439,356.788435736,22.7567226919,22.7567226919
18046.0,13063.0,231.425,258.8,19.9507675291,346.817187444,-9.9712482914,9.9712482914
18123.0,12291.0,233.35,239.5,19.3957630683,354.304172224,7.4869847798,7.4869847798
18180.0,11686.0,234.775,224.375,15.191979792,354.617856618,0.313684394087,0.313684394087
18284.0,11142.0,237.375,210.775,13.8462991445,349.177173882,-5.44068273625,5.44068273625
18054.0,9993.0,231.625,182.05,29.2948480966,11.3194353149,22.1422614328,22.1422614328
17895.0,9353.0,227.65,166.05,16.4863769519,13.951756345,2.63232103014,2.63232103014
17614.0,7723.0,220.625,125.3,41.3510958138,9.78117933655,-4.17057700848,4.17057700848
17352.0,7007.0,214.075,107.4,19.0607581171,20.0984325668,10.3172532302,10.3172532302
17109.0,6370.0,208.0,91.475,17.0443905729,20.8803539698,0.781921403074,0.781921403074
16819.0,5765.0,200.75,76.35,16.772838907,25.609862423,4.72950845313,4.72950845313
16219.0,5276.0,185.75,64.125,19.3507267305,50.8194350451,25.2095726221,25.2095726221
15898.0,4891.0,177.725,54.5,12.5316100322,39.8195077035,-10.9999273416,10.9999273416
15793.0,4508.0,175.1,44.925,9.9283054949,15.3306721329,-24.4888355706,24.4888355706
15252.0,4175.0,161.575,36.6,15.8817898865,58.3858703974,43.0551982645,43.0551982645
14890.0,3808.0,152.525,27.425,12.8873241986,44.6062881589,-13.7795822385,13.7795822385
14379.0,3302.0,139.75,14.775,17.9784071875,45.2811600116,0.674871852755,0.674871852755
13842.0,2711.0,126.325,0.0,19.9632474813,42.2587625856,-3.02239742605,3.02239742605
